player_display_name,position,team,opponent_team,stat,pp_line,player_id,player_name,season,week,completions,attempts,passing_yards,passing_tds,interceptions,sacks,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,target_share,wopr,fantasy_points,opponent_team,pp_delta,team_long,spread,over_under
Christian Kirk,WR,JAC,BUF,receiving_yards,52.5,00-0034775,C.Kirk,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,8.0,78.0,0.0,55.0,0.21621622,0.4552767,8.4,BUF,25.5,,,
Christian Kirk,WR,JAC,IND,receiving_yards,52.5,00-0034775,C.Kirk,2023.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,49.0,1.0,84.0,0.21428572,0.57378906,10.9,IND,-3.5,,,
Christian Kirk,WR,JAC,NO,receiving_yards,52.5,00-0034775,C.Kirk,2023.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,90.0,1.0,45.0,0.2,0.46492147,13.0,NO,37.5,,,
Christian Kirk,WR,JAC,PIT,receiving_yards,52.5,00-0034775,C.Kirk,2023.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,46.0,0.0,50.0,0.15625,0.3971657,4.6,PIT,-6.5,,,
Christian Kirk,WR,JAC,SF,receiving_yards,52.5,00-0034775,C.Kirk,2023.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,104.0,0.0,151.0,0.3548387,1.0083842,8.4,SF,51.5,,,
Christian Kirk,WR,JAC,TEN,receiving_yards,52.5,00-0034775,C.Kirk,2023.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,48.0,0.0,81.0,0.19354838,0.4858398,4.8,TEN,-4.5,,,
Christian Kirk,WR,JAC,HOU,receiving_yards,52.5,00-0034775,C.Kirk,2023.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,89.0,0.0,88.0,0.1891892,0.48378378,8.9,HOU,36.5,,,
Christian Kirk,WR,JAC,CIN,receiving_yards,52.5,00-0034775,C.Kirk,2023.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,0.0,24.0,0.025641026,0.07673033,2.6,CIN,-26.5,,,
Christian Kirk,WR,JAC,MIA,receiving_yards,52.5,00-0034775,C.Kirk,2024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,30.0,0.0,57.0,0.21052632,0.53623146,3.0,MIA,-22.5,,,
Christian Kirk,WR,JAC,CLE,receiving_yards,52.5,00-0034775,C.Kirk,2024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.0,0.0,72.0,0.11111111,0.32079512,-0.1,CLE,-53.5,,,
Christian Kirk,WR,JAC,BUF,receiving_yards,52.5,00-0034775,C.Kirk,2024.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,79.0,0.0,76.0,0.22727273,0.5082047,7.9,BUF,26.5,,,
Christian Kirk,WR,JAC,HOU,receiving_yards,52.5,00-0034775,C.Kirk,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,61.0,1.0,178.0,0.375,0.893004,12.1,HOU,8.5,,,
Christian Kirk,WR,JAC,IND,receiving_yards,52.5,00-0034775,C.Kirk,2024.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,88.0,0.0,63.0,0.11764706,0.3724706,8.8,IND,35.5,,,
D.J. Moore,WR,CHI,DAL,receiving_yards,59.5,00-0034827,D.Moore,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3,DAL,-59.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,51.0,1.0,48.0,0.044444446,0.17037037,11.8,ATL,-8.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,CIN,receiving_yards,59.5,00-0034827,D.Moore,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,12.0,0.083333336,0.16353211,0.3,CIN,-56.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NYG,receiving_yards,59.5,00-0034827,D.Moore,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,4.0,4.0,49.0,0.0,17.0,0.11764706,0.21448976,6.7,NYG,-10.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,WAS,receiving_yards,59.5,00-0034827,D.Moore,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,4.0,5.0,59.0,0.0,45.0,0.13513513,0.31642112,5.7,WAS,-0.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,PHI,receiving_yards,59.5,00-0034827,D.Moore,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,29.0,0.0,24.0,0.13513513,0.26633906,2.9,PHI,-30.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,BAL,receiving_yards,59.5,00-0034827,D.Moore,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,5.0,6.0,90.0,0.0,64.0,0.22222222,0.5630769,12.9,BAL,30.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,1.0,2.0,16.0,0.0,37.0,0.083333336,0.2680939,4.8,TB,-43.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,PIT,receiving_yards,59.5,00-0034827,D.Moore,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,5.0,20.0,0.0,10.0,0.17857143,0.316133,2.5,PIT,-39.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,DET,receiving_yards,59.5,00-0034827,D.Moore,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,157.0,1.0,66.0,0.21621622,0.45785034,21.7,DET,97.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,SEA,receiving_yards,59.5,00-0034827,D.Moore,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,9.0,91.0,0.0,66.0,0.31034482,0.8102934,9.8,SEA,31.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2018.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,4.0,8.0,44.0,0.0,129.0,0.19512194,0.5071722,6.5,TB,-15.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,CLE,receiving_yards,59.5,00-0034827,D.Moore,2018.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,67.0,0.0,29.0,0.1904762,0.3547619,6.7,CLE,7.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2018.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,2.0,3.0,12.0,0.0,20.0,0.10344828,0.23850575,1.4,NO,-47.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2018.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,19.0,0.0,86.0,0.12727273,0.33123544,1.9,ATL,-40.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2018.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,81.0,0.0,84.0,0.26666668,0.660177,8.1,NO,21.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,LA,receiving_yards,59.5,00-0034827,D.Moore,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,76.0,0.0,103.0,0.27027026,0.7083466,5.6,LA,16.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2019.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,89.0,0.0,119.0,0.2857143,0.5797511,8.9,TB,29.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ARI,receiving_yards,59.5,00-0034827,D.Moore,2019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,2.0,52.0,1.0,29.0,0.08,0.21485981,12.4,ARI,-7.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,HOU,receiving_yards,59.5,00-0034827,D.Moore,2019.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,44.0,0.0,46.0,0.15151516,0.34832537,4.4,HOU,-15.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,JAX,receiving_yards,59.5,00-0034827,D.Moore,2019.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,91.0,0.0,89.0,0.2857143,0.7432179,9.1,JAX,31.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2019.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,7.0,10.0,73.0,0.0,95.0,0.32258064,0.7188533,8.6,TB,13.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,SF,receiving_yards,59.5,00-0034827,D.Moore,2019.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,38.0,0.0,112.0,0.24324325,0.6053557,3.8,SF,-21.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TEN,receiving_yards,59.5,00-0034827,D.Moore,2019.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,101.0,0.0,137.0,0.33333334,0.74464285,10.1,TEN,41.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,GB,receiving_yards,59.5,00-0034827,D.Moore,2019.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,120.0,0.0,109.0,0.28947368,0.6661254,12.0,GB,60.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2019.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,95.0,0.0,156.0,0.31914893,0.7898345,9.5,ATL,35.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2019.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,6.0,9.0,126.0,2.0,102.0,0.28125,0.740625,25.4,NO,66.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,WAS,receiving_yards,59.5,00-0034827,D.Moore,2019.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,6.0,12.0,75.0,1.0,149.0,0.27906978,0.65948224,13.2,WAS,15.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2019.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,81.0,0.0,82.0,0.15,0.38226026,8.1,ATL,21.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,SEA,receiving_yards,59.5,00-0034827,D.Moore,2019.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,8.0,12.0,113.0,0.0,160.0,0.30769232,0.9341123,12.3,SEA,53.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,IND,receiving_yards,59.5,00-0034827,D.Moore,2019.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.04761905,0.07530669,0.1,IND,-58.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,LV,receiving_yards,59.5,00-0034827,D.Moore,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,54.0,0.0,100.0,0.2647059,0.6479549,5.4,LV,-5.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2020.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,120.0,0.0,171.0,0.325,0.89603245,12.0,TB,60.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,LAC,receiving_yards,59.5,00-0034827,D.Moore,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,65.0,0.0,79.0,0.14814815,0.62883985,6.5,LAC,5.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ARI,receiving_yards,59.5,00-0034827,D.Moore,2020.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,49.0,0.0,53.0,0.16666667,0.40922746,4.9,ARI,-10.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2020.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,93.0,1.0,49.0,0.14705883,0.3801231,15.3,ATL,33.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,CHI,receiving_yards,59.5,00-0034827,D.Moore,2020.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,93.0,0.0,119.0,0.4074074,0.949729,9.3,CHI,33.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2020.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,93.0,2.0,66.0,0.18518518,0.5261649,21.3,NO,33.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2020.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,55.0,0.0,89.0,0.23076923,0.6280543,5.5,ATL,-4.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,KC,receiving_yards,59.5,00-0034827,D.Moore,2020.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,18.0,0.0,17.0,0.06818182,0.14987272,1.8,KC,-41.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2020.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,96.0,1.0,114.0,0.25,0.792801,15.6,TB,36.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,DET,receiving_yards,59.5,00-0034827,D.Moore,2020.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,7.0,11.0,127.0,0.0,130.0,0.31428573,0.8586626,14.8,DET,67.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,MIN,receiving_yards,59.5,00-0034827,D.Moore,2020.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,61.0,0.0,129.0,0.28125,0.72591543,6.1,MIN,1.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,GB,receiving_yards,59.5,00-0034827,D.Moore,2020.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,8.0,131.0,0.0,80.0,0.23529412,0.5833939,13.2,GB,71.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,WAS,receiving_yards,59.5,00-0034827,D.Moore,2020.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,37.0,0.0,140.0,0.35714287,0.8736453,3.7,WAS,-22.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2020.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,101.0,0.0,225.0,0.30555555,0.77207834,10.1,NO,41.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NYJ,receiving_yards,59.5,00-0034827,D.Moore,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,6.0,8.0,80.0,0.0,94.0,0.24242425,0.604662,9.4,NYJ,20.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2021.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,79.0,1.0,85.0,0.30555555,0.68456906,13.9,NO,19.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,HOU,receiving_yards,59.5,00-0034827,D.Moore,2021.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,8.0,12.0,126.0,0.0,151.0,0.36363637,0.93549144,12.5,HOU,66.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,DAL,receiving_yards,59.5,00-0034827,D.Moore,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8.0,12.0,113.0,2.0,107.0,0.30769232,0.6831361,23.9,DAL,53.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,PHI,receiving_yards,59.5,00-0034827,D.Moore,2021.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,5.0,7.0,42.0,0.0,66.0,0.20588236,0.49362352,3.8,PHI,-17.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,MIN,receiving_yards,59.5,00-0034827,D.Moore,2021.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,13.0,73.0,0.0,222.0,0.33333334,0.8717703,5.9,MIN,13.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NYG,receiving_yards,59.5,00-0034827,D.Moore,2021.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,73.0,0.0,104.0,0.2631579,0.643201,7.3,NYG,13.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2021.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,59.0,0.0,64.0,0.33333334,0.8527559,5.9,ATL,-0.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NE,receiving_yards,59.5,00-0034827,D.Moore,2021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,7.0,32.0,0.0,95.0,0.2413793,0.78030795,4.6,NE,-27.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ARI,receiving_yards,59.5,00-0034827,D.Moore,2021.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,24.0,0.0,36.0,0.21875,0.5313508,2.4,ARI,-35.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,WAS,receiving_yards,59.5,00-0034827,D.Moore,2021.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,50.0,1.0,53.0,0.25925925,0.63622224,11.0,WAS,-9.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,MIA,receiving_yards,59.5,00-0034827,D.Moore,2021.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,103.0,0.0,151.0,0.32258064,0.81626093,10.3,MIA,43.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2021.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,84.0,0.0,97.0,0.2857143,0.65046686,8.4,ATL,24.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,BUF,receiving_yards,59.5,00-0034827,D.Moore,2021.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,48.0,0.0,111.0,0.30555555,0.73001164,6.8,BUF,-11.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2021.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,55.0,0.0,121.0,0.27906978,0.6525825,5.5,TB,-4.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2021.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,29.0,0.0,74.0,0.33333334,1.0886364,2.9,NO,-30.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2021.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,7.0,10.0,87.0,0.0,103.0,0.23809524,0.6119132,10.0,TB,27.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,CLE,receiving_yards,59.5,00-0034827,D.Moore,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,6.0,43.0,0.0,53.0,0.23076923,0.5631129,5.0,CLE,-16.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NYG,receiving_yards,59.5,00-0034827,D.Moore,2022.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,43.0,1.0,62.0,0.22222222,0.5419872,10.3,NYG,-16.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2022.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,6.0,2.0,0.0,56.0,0.25,0.62628204,1.5,NO,-57.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ARI,receiving_yards,59.5,00-0034827,D.Moore,2022.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,6.0,11.0,50.0,0.0,71.0,0.30555555,0.6905763,6.1,ARI,-9.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,SF,receiving_yards,59.5,00-0034827,D.Moore,2022.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,8.0,59.0,0.0,139.0,0.2,0.58617646,6.7,SF,-0.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,LA,receiving_yards,59.5,00-0034827,D.Moore,2022.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,35.0,0.33333334,1.7894737,0.7,LA,-52.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2022.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,7.0,10.0,69.0,1.0,88.0,0.47619048,1.0724252,12.6,TB,9.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2022.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,11.0,152.0,1.0,251.0,0.30555555,0.8736998,21.5,ATL,92.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,CIN,receiving_yards,59.5,00-0034827,D.Moore,2022.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,69.0,0.2,0.56108105,2.4,CIN,-35.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,ATL,receiving_yards,59.5,00-0034827,D.Moore,2022.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,29.0,0.0,53.0,0.375,0.9793539,2.9,ATL,-30.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,BAL,receiving_yards,59.5,00-0034827,D.Moore,2022.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,24.0,0.0,31.0,0.16129032,0.38193548,2.4,BAL,-35.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,DEN,receiving_yards,59.5,00-0034827,D.Moore,2022.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,103.0,1.0,141.0,0.3529412,1.0717194,16.3,DEN,43.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,SEA,receiving_yards,59.5,00-0034827,D.Moore,2022.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,32.0,0.15,0.48247126,0.6,SEA,-59.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,PIT,receiving_yards,59.5,00-0034827,D.Moore,2022.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,73.0,1.0,111.0,0.31578946,0.8367683,13.3,PIT,13.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,DET,receiving_yards,59.5,00-0034827,D.Moore,2022.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,7.0,83.0,1.0,89.0,0.33333334,0.9326389,15.1,DET,23.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2022.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,117.0,1.0,128.0,0.32258064,0.7766814,17.7,TB,57.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,NO,receiving_yards,59.5,00-0034827,D.Moore,2022.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,117.0,0.36363637,1.1346632,1.0,NO,-49.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,GB,receiving_yards,59.5,00-0034827,D.Moore,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,0.0,13.0,0.055555556,0.16531532,2.5,GB,-34.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,TB,receiving_yards,59.5,00-0034827,D.Moore,2023.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,104.0,0.0,58.0,0.25,0.60181564,10.4,TB,44.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,KC,receiving_yards,59.5,00-0034827,D.Moore,2023.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,41.0,1.0,134.0,0.3,0.7535599,10.1,KC,-18.5,Bears,-1.5,44.5
D.J. Moore,WR,CHI,DEN,receiving_yards,59.5,00-0034827,D.Moore,2023.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,131.0,1.0,121.0,0.28125,0.771875,19.1,DEN,71.5,Bears,-1.5,44.5
