player,market,ud_line,pp_line,br_line,team,team_long,week_opponent,spread,over_under,week,opponent_team,completions,attempts,passing_yards,passing_tds,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,target_share,air_yards_share,fantasy_points,fantasy_points_ppr
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,249.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,289.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,209.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,239.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,269.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,219.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,229.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,279.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,passing_yards,252.5,251.5,259.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,pass+rush_yards,261.5,,,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,rushing_yards,5.5,6.5,5.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,fantasy_points,18.05,,,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,5.0,LA,15.0,26.0,224.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,,15.96,15.96
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,6.0,ARI,22.0,32.0,258.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,,25.62,25.62
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,7.0,HOU,24.0,33.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.8,16.8
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,8.0,JAX,14.0,22.0,196.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,5.74,5.74
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,9.0,DET,23.0,39.0,273.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.92,10.92
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,11.0,CHI,13.0,17.0,261.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,,,20.24,20.24
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,12.0,SF,13.0,23.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,14.72,14.72
Jordan Love,longest_rush,5.5,,,GB,Packers,Lions,3.5,51.5,13.0,MIA,21.0,28.0,274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.96,18.96
Jordan Love,longest_completion,39.5,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,17.0,34.0,260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.4,16.4
Jordan Love,longest_completion,39.5,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,32.0,54.0,389.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,28.16,28.16
